frame_no,quadrant,color,box
2476,4,dim_gray,"[991, 278, 1117, 406]"
2476,2,burnt_sienna,"[1419, 237, 1532, 337]"
2477,3,raw_umber,"[1452, 731, 1587, 869]"
2477,1,msu_green,"[870, 837, 986, 952]"
2477,4,burnt_sienna,"[990, 277, 1118, 406]"
2477,2,burnt_sienna,"[1419, 236, 1534, 337]"
2478,3,raw_umber,"[1453, 730, 1587, 870]"
2478,1,msu_green,"[871, 838, 985, 953]"
2478,4,burnt_sienna,"[991, 277, 1117, 406]"
2478,2,burnt_sienna,"[1420, 236, 1533, 337]"
2479,3,raw_umber,"[1453, 731, 1587, 870]"
2479,1,msu_green,"[870, 838, 985, 952]"
2479,2,burnt_sienna,"[1420, 238, 1533, 336]"
2479,4,burnt_sienna,"[991, 277, 1118, 406]"
2480,3,raw_umber,"[1453, 731, 1587, 869]"
2480,1,msu_green,"[871, 837, 985, 953]"
2480,2,burnt_sienna,"[1420, 238, 1532, 337]"
2480,4,burnt_sienna,"[991, 277, 1117, 405]"
2481,3,raw_umber,"[1453, 730, 1587, 869]"
2481,1,msu_green,"[870, 836, 984, 951]"
2481,4,burnt_sienna,"[992, 278, 1117, 405]"
2481,2,burnt_sienna,"[1419, 237, 1532, 337]"
2482,3,raw_umber,"[1453, 732, 1586, 870]"
2482,1,msu_green,"[871, 838, 985, 952]"
2482,2,burnt_sienna,"[1420, 238, 1530, 337]"
2482,4,dim_gray,"[991, 278, 1117, 406]"
2483,3,raw_umber,"[1454, 730, 1587, 869]"
2483,1,msu_green,"[870, 836, 985, 952]"
2483,2,burnt_sienna,"[1419, 237, 1531, 337]"
2483,4,dim_gray,"[991, 278, 1117, 406]"
2484,3,raw_umber,"[1454, 731, 1586, 869]"
2484,1,msu_green,"[869, 837, 985, 953]"
2484,4,dim_gray,"[990, 277, 1117, 406]"
2484,2,burnt_sienna,"[1419, 237, 1531, 338]"
2485,3,raw_umber,"[1453, 731, 1587, 869]"
2485,1,msu_green,"[870, 837, 985, 953]"
2485,4,burnt_sienna,"[991, 277, 1117, 406]"
2485,2,burnt_sienna,"[1419, 237, 1532, 337]"
2486,3,raw_umber,"[1454, 731, 1587, 870]"
2486,1,msu_green,"[870, 837, 986, 953]"
2486,4,burnt_sienna,"[991, 277, 1117, 406]"
2486,2,burnt_sienna,"[1419, 236, 1532, 337]"
2487,3,raw_umber,"[1453, 731, 1586, 870]"
2487,1,msu_green,"[870, 837, 985, 952]"
2487,4,dim_gray,"[991, 277, 1117, 405]"
2487,2,burnt_sienna,"[1419, 236, 1532, 337]"
2488,3,raw_umber,"[1454, 731, 1586, 871]"
2488,1,msu_green,"[871, 837, 985, 953]"
2488,4,dim_gray,"[992, 276, 1116, 406]"
2488,2,burnt_sienna,"[1419, 237, 1529, 337]"
2489,3,raw_umber,"[1454, 732, 1586, 870]"
2489,1,msu_green,"[870, 837, 986, 952]"
2489,4,burnt_sienna,"[992, 277, 1117, 405]"
2489,2,burnt_sienna,"[1420, 237, 1531, 337]"
2490,3,raw_umber,"[1452, 732, 1586, 870]"
2490,1,msu_green,"[869, 838, 986, 953]"
2490,2,burnt_sienna,"[1419, 237, 1531, 337]"
2490,4,dim_gray,"[991, 277, 1117, 405]"
2491,3,raw_umber,"[1454, 731, 1586, 870]"
2491,1,msu_green,"[871, 837, 985, 952]"
2491,4,burnt_sienna,"[990, 277, 1117, 406]"
2491,2,burnt_sienna,"[1418, 237, 1530, 338]"
2492,3,raw_umber,"[1453, 731, 1586, 870]"
2492,1,msu_green,"[871, 836, 984, 952]"
2492,4,burnt_sienna,"[991, 277, 1117, 406]"
2492,2,burnt_sienna,"[1419, 237, 1529, 337]"
2493,3,raw_umber,"[1453, 731, 1587, 870]"
2493,1,msu_green,"[871, 837, 984, 953]"
2493,2,burnt_sienna,"[1419, 237, 1530, 337]"
2493,4,burnt_sienna,"[991, 278, 1117, 405]"
2494,3,raw_umber,"[1452, 730, 1587, 869]"
2494,1,msu_green,"[870, 837, 985, 953]"
2494,4,burnt_sienna,"[991, 277, 1117, 405]"
2494,2,burnt_sienna,"[1420, 238, 1530, 336]"
2495,3,raw_umber,"[1452, 730, 1586, 870]"
2495,1,msu_green,"[869, 837, 985, 953]"
2495,2,burnt_sienna,"[1419, 238, 1530, 337]"
2495,4,burnt_sienna,"[991, 277, 1117, 406]"
2496,3,raw_umber,"[1453, 731, 1586, 869]"
2496,1,msu_green,"[870, 838, 985, 952]"
2496,2,burnt_sienna,"[1419, 238, 1531, 337]"
2496,4,burnt_sienna,"[991, 277, 1117, 405]"
2497,3,raw_umber,"[1453, 731, 1586, 870]"
2497,1,msu_green,"[870, 837, 985, 952]"
2497,2,burnt_sienna,"[1420, 237, 1529, 337]"
2497,4,burnt_sienna,"[991, 277, 1117, 405]"
2498,3,raw_umber,"[1452, 729, 1587, 870]"
2498,1,msu_green,"[870, 836, 985, 952]"
2498,2,burnt_sienna,"[1420, 238, 1530, 337]"
2498,4,dim_gray,"[991, 277, 1116, 406]"
2499,3,raw_umber,"[1453, 730, 1586, 869]"
2499,1,msu_green,"[869, 837, 985, 952]"
2499,4,burnt_sienna,"[991, 276, 1117, 405]"
2499,2,burnt_sienna,"[1419, 236, 1531, 337]"
2500,3,raw_umber,"[1453, 730, 1586, 870]"
2500,1,msu_green,"[871, 837, 984, 952]"
2500,4,burnt_sienna,"[991, 276, 1117, 405]"
2500,2,burnt_sienna,"[1419, 237, 1531, 337]"
2501,3,raw_umber,"[1453, 730, 1587, 870]"
2501,1,msu_green,"[871, 838, 985, 952]"
2501,4,burnt_sienna,"[991, 277, 1117, 405]"
2501,2,burnt_sienna,"[1419, 237, 1531, 336]"
2502,3,raw_umber,"[1453, 731, 1585, 869]"
2502,1,msu_green,"[871, 838, 985, 951]"
2502,4,burnt_sienna,"[991, 276, 1117, 405]"
2502,2,burnt_sienna,"[1419, 237, 1531, 337]"
2503,3,raw_umber,"[1452, 731, 1586, 870]"
2503,1,msu_green,"[870, 837, 985, 951]"
2503,4,burnt_sienna,"[991, 276, 1117, 405]"
2503,2,burnt_sienna,"[1418, 237, 1530, 337]"
2504,3,raw_umber,"[1453, 731, 1587, 870]"
2504,1,msu_green,"[871, 837, 985, 951]"
2504,4,burnt_sienna,"[992, 277, 1117, 406]"
2504,2,burnt_sienna,"[1420, 237, 1531, 338]"
2505,3,raw_umber,"[1454, 731, 1586, 869]"
2505,1,msu_green,"[870, 837, 985, 952]"
2505,4,dim_gray,"[992, 277, 1117, 406]"
2505,2,burnt_sienna,"[1419, 237, 1531, 337]"
2506,3,raw_umber,"[1453, 730, 1587, 870]"
2506,1,msu_green,"[870, 837, 985, 952]"
2506,4,burnt_sienna,"[991, 277, 1117, 406]"
2506,2,burnt_sienna,"[1419, 237, 1531, 337]"
2507,3,raw_umber,"[1452, 730, 1586, 871]"
2507,1,msu_green,"[870, 837, 985, 953]"
2507,2,burnt_sienna,"[1418, 237, 1531, 336]"
2507,4,burnt_sienna,"[991, 277, 1117, 406]"
2508,3,raw_umber,"[1452, 730, 1586, 871]"
2508,1,msu_green,"[871, 838, 985, 952]"
2508,2,burnt_sienna,"[1418, 237, 1530, 338]"
2508,4,dim_gray,"[991, 278, 1117, 406]"
2509,3,raw_umber,"[1453, 730, 1586, 869]"
2509,1,msu_green,"[870, 837, 986, 952]"
2509,2,burnt_sienna,"[1419, 238, 1531, 336]"
2509,4,burnt_sienna,"[992, 277, 1116, 405]"
2510,3,raw_umber,"[1453, 730, 1587, 870]"
2510,1,msu_green,"[870, 837, 985, 952]"
2510,4,burnt_sienna,"[992, 277, 1116, 405]"
2510,2,burnt_sienna,"[1418, 237, 1531, 337]"
2511,3,raw_umber,"[1453, 731, 1587, 869]"
2511,1,msu_green,"[870, 837, 985, 952]"
2511,4,burnt_sienna,"[992, 277, 1117, 405]"
2511,2,burnt_sienna,"[1419, 237, 1531, 337]"
2512,3,raw_umber,"[1454, 730, 1586, 870]"
2512,1,msu_green,"[871, 838, 985, 953]"
2512,4,dim_gray,"[991, 277, 1116, 405]"
2512,2,burnt_sienna,"[1419, 237, 1530, 337]"
2513,3,raw_umber,"[1453, 731, 1587, 870]"
2513,1,msu_green,"[870, 837, 985, 952]"
2513,2,burnt_sienna,"[1419, 237, 1530, 337]"
2513,4,burnt_sienna,"[991, 276, 1116, 405]"
2514,3,raw_umber,"[1453, 730, 1586, 869]"
2514,1,msu_green,"[870, 837, 986, 952]"
2514,4,burnt_sienna,"[991, 276, 1116, 405]"
2514,2,burnt_sienna,"[1419, 237, 1531, 337]"
2515,3,raw_umber,"[1452, 732, 1585, 869]"
2515,1,msu_green,"[870, 837, 985, 952]"
2515,4,dim_gray,"[991, 277, 1117, 405]"
2515,2,burnt_sienna,"[1419, 237, 1530, 336]"
2516,3,raw_umber,"[1453, 731, 1586, 869]"
2516,1,msu_green,"[869, 836, 985, 952]"
2516,4,dim_gray,"[991, 277, 1117, 406]"
2516,2,burnt_sienna,"[1419, 237, 1531, 337]"
2517,3,raw_umber,"[1453, 730, 1586, 869]"
2517,1,msu_green,"[870, 837, 984, 952]"
2517,4,dim_gray,"[992, 277, 1116, 405]"
2517,2,burnt_sienna,"[1420, 236, 1531, 337]"
2518,3,raw_umber,"[1453, 730, 1586, 869]"
2518,1,msu_green,"[870, 836, 985, 952]"
2518,2,burnt_sienna,"[1419, 237, 1532, 336]"
2518,4,dim_gray,"[991, 277, 1116, 406]"
2519,3,raw_umber,"[1453, 730, 1586, 869]"
2519,1,msu_green,"[870, 837, 985, 952]"
2519,4,burnt_sienna,"[992, 277, 1115, 404]"
2519,2,burnt_sienna,"[1419, 237, 1531, 336]"
2520,3,raw_umber,"[1453, 731, 1586, 870]"
2520,1,msu_green,"[871, 838, 985, 952]"
2520,4,dim_gray,"[992, 277, 1116, 405]"
2520,2,burnt_sienna,"[1419, 236, 1531, 337]"
2521,3,raw_umber,"[1454, 731, 1586, 869]"
2521,1,msu_green,"[872, 837, 984, 952]"
2521,4,dim_gray,"[991, 278, 1116, 405]"
2521,2,burnt_sienna,"[1418, 237, 1532, 337]"
2522,3,raw_umber,"[1453, 730, 1586, 869]"
2522,1,msu_green,"[870, 836, 985, 952]"
2522,4,burnt_sienna,"[991, 277, 1117, 405]"
2522,2,burnt_sienna,"[1419, 236, 1530, 337]"
2523,3,raw_umber,"[1452, 728, 1587, 868]"
2523,1,msu_green,"[870, 837, 987, 952]"
2523,4,dim_gray,"[990, 277, 1117, 405]"
2523,2,burnt_sienna,"[1418, 236, 1531, 337]"
2524,3,raw_umber,"[1451, 729, 1588, 869]"
2524,1,msu_green,"[869, 836, 986, 952]"
2524,2,burnt_sienna,"[1418, 237, 1532, 336]"
2524,4,burnt_sienna,"[990, 277, 1118, 405]"
2525,1,msu_green,"[871, 838, 985, 952]"
2525,3,raw_umber,"[1454, 730, 1588, 870]"
2525,2,burnt_sienna,"[1419, 238, 1532, 337]"
2525,4,dim_gray,"[991, 279, 1118, 405]"
2526,2,burnt_sienna,"[1418, 238, 1531, 336]"
2527,2,burnt_sienna,"[1418, 238, 1533, 337]"
2529,1,msu_green,"[869, 836, 986, 952]"
2529,2,burnt_sienna,"[1417, 238, 1532, 337]"
2529,4,dim_gray,"[989, 279, 1117, 405]"
2531,1,msu_green,"[870, 838, 985, 953]"
2531,2,burnt_sienna,"[1418, 237, 1531, 337]"
2531,4,dim_gray,"[989, 277, 1117, 406]"
2532,1,msu_green,"[869, 838, 985, 953]"
2532,2,burnt_sienna,"[1418, 237, 1532, 337]"
2532,4,burnt_sienna,"[991, 277, 1117, 406]"
2533,1,msu_green,"[869, 837, 985, 952]"
2533,2,burnt_sienna,"[1416, 238, 1532, 336]"
2533,4,dim_gray,"[989, 278, 1118, 405]"
2534,1,msu_green,"[870, 838, 985, 952]"
2534,2,burnt_sienna,"[1417, 237, 1532, 335]"
2535,1,msu_green,"[870, 837, 984, 952]"
2535,2,burnt_sienna,"[1418, 237, 1531, 336]"
2536,1,msu_green,"[870, 837, 984, 953]"
2536,4,dim_gray,"[990, 278, 1116, 405]"
2536,2,burnt_sienna,"[1418, 237, 1531, 337]"
2537,1,msu_green,"[869, 837, 985, 952]"
2537,4,dim_gray,"[990, 277, 1117, 405]"
2537,2,burnt_sienna,"[1419, 237, 1530, 336]"
2538,1,msu_green,"[869, 837, 985, 952]"
2538,4,burnt_sienna,"[991, 277, 1117, 405]"
2538,2,burnt_sienna,"[1419, 236, 1532, 336]"
2539,1,msu_green,"[869, 837, 984, 952]"
2539,4,burnt_sienna,"[991, 277, 1117, 405]"
2539,2,burnt_sienna,"[1418, 236, 1530, 335]"
2540,1,msu_green,"[870, 836, 984, 951]"
2540,2,burnt_sienna,"[1417, 236, 1530, 336]"
2541,1,msu_green,"[870, 837, 985, 952]"
2541,4,dim_gray,"[990, 278, 1116, 405]"
2541,2,burnt_sienna,"[1418, 236, 1531, 336]"
2542,1,msu_green,"[870, 836, 985, 951]"
2542,4,dim_gray,"[991, 278, 1116, 405]"
2542,2,burnt_sienna,"[1419, 236, 1531, 336]"
2543,1,msu_green,"[870, 836, 984, 951]"
2543,4,burnt_sienna,"[991, 277, 1116, 404]"
2543,2,burnt_sienna,"[1419, 237, 1530, 335]"
2544,1,msu_green,"[869, 836, 984, 950]"
2544,4,burnt_sienna,"[992, 277, 1116, 403]"
2544,2,burnt_sienna,"[1419, 236, 1531, 336]"
2545,1,msu_green,"[869, 836, 985, 951]"
2545,4,dim_gray,"[991, 277, 1117, 405]"
2545,2,burnt_sienna,"[1419, 236, 1533, 336]"
2546,1,msu_green,"[870, 837, 985, 951]"
2546,2,burnt_sienna,"[1418, 236, 1532, 337]"
2547,1,msu_green,"[871, 837, 984, 952]"
2547,4,dim_gray,"[990, 277, 1117, 405]"
2548,1,msu_green,"[869, 837, 985, 952]"
2548,4,dim_gray,"[991, 278, 1117, 405]"
2548,2,burnt_sienna,"[1418, 237, 1530, 337]"
2549,1,msu_green,"[869, 837, 985, 952]"
2549,4,dim_gray,"[991, 277, 1117, 405]"
2549,2,burnt_sienna,"[1418, 237, 1531, 336]"
2550,1,msu_green,"[870, 837, 986, 953]"
2550,4,burnt_sienna,"[991, 277, 1117, 404]"
2550,2,burnt_sienna,"[1418, 236, 1531, 336]"
2551,2,burnt_sienna,"[1415, 238, 1527, 335]"
2551,4,burnt_sienna,"[991, 277, 1116, 404]"
2551,1,msu_green,"[873, 837, 985, 954]"
2557,4,dim_gray,"[990, 277, 1117, 405]"
2557,2,burnt_sienna,"[1418, 237, 1531, 336]"
2558,4,burnt_sienna,"[990, 277, 1117, 404]"
2558,2,burnt_sienna,"[1418, 237, 1530, 335]"
2561,4,burnt_sienna,"[989, 277, 1116, 404]"
2561,2,burnt_sienna,"[1418, 237, 1530, 336]"
2562,4,dim_gray,"[989, 278, 1116, 404]"
2562,2,burnt_sienna,"[1419, 237, 1530, 336]"
2563,4,dim_gray,"[988, 278, 1116, 404]"
2563,2,burnt_sienna,"[1418, 237, 1530, 337]"
2564,4,dim_gray,"[989, 279, 1116, 403]"
2564,2,burnt_sienna,"[1418, 237, 1530, 337]"
2565,2,burnt_sienna,"[1419, 237, 1529, 335]"
2566,2,burnt_sienna,"[1418, 237, 1532, 336]"
2567,2,burnt_sienna,"[1419, 236, 1532, 337]"
2568,2,burnt_sienna,"[1419, 237, 1531, 336]"
2570,4,burnt_sienna,"[990, 277, 1116, 404]"
2570,2,burnt_sienna,"[1418, 236, 1530, 336]"
2571,4,dim_gray,"[991, 278, 1116, 404]"
2571,2,burnt_sienna,"[1419, 236, 1531, 336]"
2572,4,dim_gray,"[990, 279, 1116, 403]"
2572,2,burnt_sienna,"[1418, 237, 1529, 336]"
2574,2,burnt_sienna,"[1418, 237, 1531, 336]"
2575,2,burnt_sienna,"[1418, 237, 1532, 335]"
2576,2,burnt_sienna,"[1418, 237, 1532, 336]"
2577,2,burnt_sienna,"[1417, 236, 1533, 337]"
2577,4,dim_gray,"[989, 277, 1118, 405]"
2578,4,dim_gray,"[989, 279, 1118, 405]"
2578,2,burnt_sienna,"[1417, 236, 1533, 336]"
2579,4,dim_gray,"[988, 278, 1118, 404]"
2579,2,burnt_sienna,"[1417, 236, 1535, 337]"
2580,4,dim_gray,"[990, 278, 1118, 405]"
2580,2,burnt_sienna,"[1420, 236, 1536, 337]"
2623,4,dim_gray,"[989, 274, 1115, 406]"
2700,3,burnt_sienna,"[1556, 897, 1673, 1008]"
2705,3,burnt_sienna,"[1483, 718, 1594, 824]"
2728,3,raw_umber,"[1444, 754, 1547, 849]"
2734,3,burnt_sienna,"[1433, 786, 1534, 878]"
2735,3,burnt_sienna,"[1428, 791, 1532, 887]"
2736,3,burnt_sienna,"[1425, 797, 1527, 894]"
2737,3,burnt_sienna,"[1423, 806, 1521, 902]"
2738,3,burnt_sienna,"[1417, 816, 1517, 911]"
2739,3,burnt_sienna,"[1410, 824, 1512, 921]"
2740,3,burnt_sienna,"[1403, 833, 1508, 932]"
2741,3,burnt_sienna,"[1398, 844, 1500, 942]"
2742,3,burnt_sienna,"[1395, 855, 1494, 951]"
2743,3,burnt_sienna,"[1389, 863, 1489, 960]"
2744,3,burnt_sienna,"[1384, 867, 1486, 969]"
2745,3,burnt_sienna,"[1381, 875, 1485, 975]"
2746,3,burnt_sienna,"[1378, 881, 1482, 981]"
2747,3,burnt_sienna,"[1376, 885, 1480, 986]"
2748,3,burnt_sienna,"[1376, 887, 1479, 988]"
2749,3,burnt_sienna,"[1375, 888, 1477, 989]"
2750,3,burnt_sienna,"[1375, 889, 1478, 990]"
2751,3,burnt_sienna,"[1376, 888, 1478, 990]"
2752,3,burnt_sienna,"[1376, 886, 1480, 988]"
2753,3,burnt_sienna,"[1379, 884, 1483, 985]"
2754,3,burnt_sienna,"[1382, 880, 1487, 980]"
2755,3,burnt_sienna,"[1386, 872, 1489, 976]"
2756,3,burnt_sienna,"[1389, 865, 1494, 970]"
2757,3,burnt_sienna,"[1398, 862, 1498, 962]"
2758,3,burnt_sienna,"[1403, 855, 1504, 954]"
2759,3,burnt_sienna,"[1410, 847, 1510, 945]"
2760,3,burnt_sienna,"[1417, 839, 1519, 936]"
2761,3,burnt_sienna,"[1424, 830, 1523, 927]"
2762,3,burnt_sienna,"[1427, 821, 1528, 920]"
2763,3,burnt_sienna,"[1433, 815, 1533, 911]"
2764,3,burnt_sienna,"[1437, 807, 1538, 906]"
2765,3,burnt_sienna,"[1441, 803, 1544, 900]"
2766,3,burnt_sienna,"[1445, 798, 1546, 894]"
2767,3,burnt_sienna,"[1446, 793, 1550, 888]"
2768,3,burnt_sienna,"[1450, 787, 1552, 883]"
2769,3,burnt_sienna,"[1452, 783, 1554, 878]"
2770,3,burnt_sienna,"[1453, 781, 1554, 876]"
2771,3,burnt_sienna,"[1453, 778, 1554, 873]"
2772,3,burnt_sienna,"[1452, 776, 1554, 872]"
2773,3,burnt_sienna,"[1450, 775, 1554, 870]"
2774,3,burnt_sienna,"[1449, 775, 1552, 872]"
2775,3,burnt_sienna,"[1446, 775, 1550, 871]"
2776,3,burnt_sienna,"[1444, 776, 1545, 871]"
2777,3,burnt_sienna,"[1440, 779, 1542, 874]"
2778,3,burnt_sienna,"[1436, 781, 1538, 877]"
2779,3,burnt_sienna,"[1430, 785, 1534, 880]"
2780,3,burnt_sienna,"[1427, 790, 1529, 883]"
2781,3,burnt_sienna,"[1420, 794, 1522, 890]"
2782,3,burnt_sienna,"[1414, 796, 1516, 895]"
2783,3,burnt_sienna,"[1406, 801, 1509, 899]"
2784,3,burnt_sienna,"[1401, 807, 1501, 905]"
2785,3,burnt_sienna,"[1395, 813, 1494, 910]"
2786,3,burnt_sienna,"[1387, 819, 1486, 914]"
2787,3,burnt_sienna,"[1377, 823, 1481, 922]"
2788,3,burnt_sienna,"[1373, 830, 1476, 928]"
2789,3,burnt_sienna,"[1369, 838, 1474, 933]"
2790,3,burnt_sienna,"[1363, 842, 1468, 940]"
2791,3,burnt_sienna,"[1362, 844, 1463, 942]"
2792,3,burnt_sienna,"[1363, 848, 1463, 947]"
2793,3,burnt_sienna,"[1365, 853, 1466, 953]"
2794,3,raw_umber,"[1365, 851, 1469, 959]"
2795,3,raw_umber,"[1370, 857, 1470, 960]"
2797,3,raw_umber,"[1373, 851, 1476, 951]"
2834,1,burnt_sienna,"[968, 595, 1098, 732]"
2835,1,burnt_sienna,"[971, 589, 1095, 719]"
2835,3,burnt_sienna,"[1376, 860, 1474, 958]"
2836,1,burnt_sienna,"[974, 586, 1095, 713]"
2836,3,burnt_sienna,"[1376, 859, 1473, 956]"
2837,1,burnt_sienna,"[977, 583, 1097, 708]"
2837,3,burnt_sienna,"[1378, 858, 1475, 953]"
2838,3,burnt_sienna,"[1380, 854, 1479, 951]"
2839,1,dim_gray,"[979, 575, 1099, 696]"
2839,3,burnt_sienna,"[1380, 849, 1484, 947]"
2840,1,burnt_sienna,"[981, 572, 1100, 694]"
2840,3,burnt_sienna,"[1385, 846, 1487, 943]"
2841,1,dim_gray,"[981, 569, 1101, 691]"
2841,3,burnt_sienna,"[1388, 841, 1491, 939]"
2842,1,dim_gray,"[982, 565, 1102, 689]"
2842,3,burnt_sienna,"[1393, 836, 1497, 934]"
2843,1,burnt_sienna,"[982, 561, 1102, 683]"
2843,3,burnt_sienna,"[1397, 830, 1501, 930]"
2844,1,dim_gray,"[979, 556, 1100, 679]"
2844,3,burnt_sienna,"[1402, 824, 1505, 924]"
2845,1,dim_gray,"[974, 551, 1098, 675]"
2845,3,burnt_sienna,"[1409, 820, 1509, 918]"
2846,1,burnt_sienna,"[968, 548, 1092, 669]"
2846,3,burnt_sienna,"[1416, 815, 1515, 913]"
2847,1,dim_gray,"[964, 543, 1086, 663]"
2847,3,burnt_sienna,"[1419, 810, 1518, 906]"
2848,1,burnt_sienna,"[959, 536, 1080, 655]"
2848,3,burnt_sienna,"[1422, 807, 1523, 902]"
2849,1,burnt_sienna,"[952, 528, 1075, 649]"
2849,3,burnt_sienna,"[1424, 802, 1527, 900]"
2850,1,burnt_sienna,"[947, 521, 1069, 644]"
2850,3,burnt_sienna,"[1427, 799, 1531, 897]"
2851,1,dim_gray,"[942, 514, 1066, 637]"
2851,3,burnt_sienna,"[1431, 799, 1533, 894]"
2852,1,dim_gray,"[935, 507, 1060, 631]"
2852,3,burnt_sienna,"[1434, 797, 1537, 891]"
2853,3,burnt_sienna,"[1435, 795, 1539, 890]"
2853,1,dim_gray,"[927, 501, 1053, 625]"
2854,3,burnt_sienna,"[1436, 794, 1540, 890]"
2854,1,msu_green,"[919, 493, 1044, 616]"
2855,3,burnt_sienna,"[1437, 794, 1540, 890]"
2855,1,dim_gray,"[913, 488, 1034, 609]"
2856,3,burnt_sienna,"[1435, 794, 1540, 890]"
2856,1,dim_gray,"[905, 482, 1027, 605]"
2857,3,burnt_sienna,"[1435, 795, 1539, 890]"
2857,1,dim_gray,"[896, 477, 1019, 602]"
2858,3,burnt_sienna,"[1432, 795, 1538, 892]"
2858,1,dim_gray,"[888, 473, 1013, 599]"
2859,3,burnt_sienna,"[1427, 799, 1534, 895]"
2859,1,burnt_sienna,"[877, 471, 1008, 598]"
2860,3,burnt_sienna,"[1427, 799, 1533, 895]"
2860,1,burnt_sienna,"[866, 472, 995, 599]"
2861,3,burnt_sienna,"[1421, 804, 1528, 901]"
2861,1,dim_gray,"[861, 472, 986, 596]"
2862,3,burnt_sienna,"[1424, 808, 1525, 903]"
2862,1,burnt_sienna,"[857, 470, 982, 590]"
2865,3,burnt_sienna,"[1414, 820, 1513, 917]"
2866,3,burnt_sienna,"[1407, 823, 1510, 923]"
2867,3,burnt_sienna,"[1402, 827, 1506, 928]"
2868,3,burnt_sienna,"[1398, 833, 1501, 932]"
2869,3,burnt_sienna,"[1394, 839, 1497, 937]"
2870,3,burnt_sienna,"[1390, 844, 1494, 941]"
2871,3,burnt_sienna,"[1387, 846, 1489, 945]"
2872,3,burnt_sienna,"[1383, 850, 1487, 948]"
2873,3,burnt_sienna,"[1383, 853, 1485, 950]"
2874,3,burnt_sienna,"[1381, 856, 1483, 952]"
2875,3,burnt_sienna,"[1382, 859, 1481, 954]"
2876,3,burnt_sienna,"[1379, 859, 1478, 955]"
2877,3,burnt_sienna,"[1378, 858, 1477, 955]"
2878,3,burnt_sienna,"[1377, 857, 1476, 954]"
2879,3,burnt_sienna,"[1379, 857, 1477, 953]"
2880,3,burnt_sienna,"[1379, 853, 1479, 950]"
2881,3,burnt_sienna,"[1379, 851, 1479, 947]"
2882,3,burnt_sienna,"[1381, 849, 1483, 946]"
2883,3,burnt_sienna,"[1381, 845, 1485, 943]"
2884,3,burnt_sienna,"[1383, 841, 1489, 939]"
2885,3,burnt_sienna,"[1388, 839, 1492, 936]"
2886,3,burnt_sienna,"[1393, 836, 1494, 932]"
2887,3,burnt_sienna,"[1397, 830, 1500, 929]"
2888,3,burnt_sienna,"[1399, 823, 1506, 927]"
2889,3,burnt_sienna,"[1404, 820, 1510, 924]"
2894,3,burnt_sienna,"[1425, 805, 1524, 902]"
2895,3,burnt_sienna,"[1425, 804, 1527, 900]"
2896,3,burnt_sienna,"[1427, 802, 1530, 900]"
2897,3,burnt_sienna,"[1428, 801, 1532, 899]"
2898,3,burnt_sienna,"[1430, 801, 1532, 899]"
2899,3,burnt_sienna,"[1431, 800, 1533, 898]"
2899,1,burnt_sienna,"[931, 782, 1060, 909]"
2900,3,burnt_sienna,"[1430, 801, 1532, 899]"
2901,3,burnt_sienna,"[1430, 802, 1532, 899]"
2902,3,burnt_sienna,"[1429, 803, 1532, 900]"
2903,3,burnt_sienna,"[1429, 804, 1530, 901]"
2904,3,burnt_sienna,"[1427, 807, 1528, 903]"
2905,3,burnt_sienna,"[1425, 809, 1525, 906]"
2906,3,burnt_sienna,"[1423, 811, 1521, 906]"
2908,3,burnt_sienna,"[1417, 817, 1515, 913]"
2909,3,burnt_sienna,"[1410, 819, 1513, 917]"
2910,3,burnt_sienna,"[1406, 820, 1509, 920]"
2911,3,burnt_sienna,"[1402, 822, 1507, 922]"
2912,3,burnt_sienna,"[1399, 826, 1502, 925]"
2913,3,burnt_sienna,"[1395, 830, 1498, 928]"
2914,3,burnt_sienna,"[1392, 834, 1494, 932]"
2915,3,burnt_sienna,"[1389, 837, 1492, 933]"
2916,3,burnt_sienna,"[1385, 839, 1490, 936]"
2917,3,burnt_sienna,"[1383, 840, 1487, 936]"
2918,3,burnt_sienna,"[1381, 841, 1485, 940]"
2919,3,burnt_sienna,"[1380, 844, 1485, 941]"
2920,3,burnt_sienna,"[1380, 846, 1485, 943]"
2921,3,burnt_sienna,"[1381, 848, 1485, 946]"
2922,3,burnt_sienna,"[1380, 848, 1485, 947]"
2923,3,burnt_sienna,"[1382, 849, 1487, 947]"
2924,3,burnt_sienna,"[1384, 850, 1487, 948]"
2925,3,burnt_sienna,"[1386, 851, 1489, 948]"
2926,3,burnt_sienna,"[1389, 850, 1490, 947]"
2927,3,burnt_sienna,"[1391, 850, 1492, 947]"
2928,3,burnt_sienna,"[1394, 848, 1494, 947]"
2929,3,burnt_sienna,"[1397, 848, 1496, 946]"
2930,3,burnt_sienna,"[1400, 847, 1499, 946]"
2931,3,burnt_sienna,"[1401, 846, 1503, 944]"
2932,3,burnt_sienna,"[1403, 844, 1507, 942]"
2933,3,burnt_sienna,"[1406, 843, 1510, 941]"
2934,3,burnt_sienna,"[1409, 840, 1513, 939]"
2935,3,burnt_sienna,"[1411, 838, 1515, 935]"
2936,3,burnt_sienna,"[1414, 834, 1516, 930]"
2936,1,burnt_sienna,"[998, 748, 1123, 879]"
2937,3,burnt_sienna,"[1416, 831, 1517, 926]"
2937,1,dim_gray,"[993, 748, 1121, 877]"
2938,3,burnt_sienna,"[1417, 826, 1517, 923]"
